1,-2.893,-0.196,0.000,13.879,-0.002,-0.008,-1
2,-2.893,-0.196,0.000,13.879,-0.002,-0.008,-1
3,-2.893,-0.196,0.000,13.879,-0.001,-0.005,-1
4,-2.893,-0.196,0.000,13.879,-0.001,-0.006,-1
5,-2.893,-0.196,0.000,13.879,-0.002,-0.007,-1
6,-2.893,-0.196,0.000,13.879,-0.001,-0.006,-1
7,-2.892,-0.196,0.000,13.629,-0.006,-0.004,4.0
8,-2.891,-0.195,0.000,12.722,-0.009,-0.003,4.0
9,-2.890,-0.194,0.000,11.171,-0.014,-0.003,4.0
10,-2.895,-0.195,0.000,9.237,0.007,-0.006,5.0
11,-2.900,-0.196,0.000,7.213,0.029,-0.009,5.0
12,-2.905,-0.196,0.000,5.147,0.051,-0.010,5.0
13,-2.910,-0.196,0.000,3.068,0.074,-0.009,5.0
14,-2.915,-0.197,0.000,0.991,0.098,-0.007,5.0
15,-2.921,-0.197,0.000,-1.075,0.121,-0.003,5.0
16,-2.926,-0.196,0.000,-3.125,0.145,0.003,5.0
17,-2.932,-0.196,0.000,-5.154,0.169,0.010,5.0
18,-2.937,-0.195,0.000,-7.153,0.193,0.019,5.0
19,-2.943,-0.195,0.000,-9.112,0.217,0.029,5.0
20,-2.949,-0.194,0.000,-11.012,0.241,0.041,5.0
21,-2.955,-0.192,0.000,-12.835,0.264,0.055,5.0
22,-2.960,-0.191,0.000,-14.559,0.288,0.069,5.0
23,-2.966,-0.189,0.000,-16.166,0.311,0.084,5.0
24,-2.972,-0.187,0.000,-17.643,0.333,0.100,5.0
25,-2.977,-0.185,0.000,-18.982,0.356,0.117,5.0
26,-2.983,-0.183,0.000,-20.184,0.378,0.133,5.0
27,-2.989,-0.181,0.000,-21.256,0.400,0.150,5.0
28,-2.994,-0.179,0.000,-22.206,0.422,0.166,5.0
29,-3.000,-0.176,0.000,-23.049,0.444,0.183,5.0
30,-3.005,-0.174,0.000,-23.797,0.466,0.200,5.0
31,-3.011,-0.171,0.000,-24.465,0.488,0.216,5.0
32,-3.016,-0.169,0.000,-25.063,0.509,0.232,5.0
33,-3.022,-0.166,0.000,-25.602,0.530,0.248,5.0
34,-3.027,-0.164,0.000,-26.090,0.551,0.264,5.0
35,-3.032,-0.161,0.000,-26.534,0.571,0.279,5.0
36,-3.037,-0.159,0.000,-26.940,0.591,0.294,5.0
37,-3.042,-0.156,0.000,-27.312,0.611,0.309,5.0
38,-3.047,-0.154,0.000,-27.654,0.630,0.324,5.0
39,-3.051,-0.151,0.000,-27.970,0.649,0.338,5.0
40,-3.056,-0.149,0.000,-28.262,0.667,0.352,5.0
41,-3.060,-0.146,0.000,-28.532,0.685,0.366,5.0
42,-3.065,-0.144,0.000,-28.782,0.703,0.380,5.0
43,-3.069,-0.142,0.000,-29.014,0.721,0.393,5.0
44,-3.073,-0.139,0.000,-29.230,0.738,0.407,5.0
45,-3.077,-0.137,0.000,-29.430,0.755,0.420,5.0
46,-3.081,-0.135,0.000,-29.615,0.771,0.432,5.0
47,-3.085,-0.132,0.000,-29.788,0.788,0.445,5.0
48,-3.089,-0.130,0.000,-29.948,0.804,0.457,5.0
49,-3.093,-0.128,0.000,-30.098,0.820,0.469,5.0
50,-3.097,-0.126,0.000,-30.236,0.836,0.481,5.0
51,-3.100,-0.124,0.000,-30.366,0.851,0.492,5.0
52,-3.104,-0.121,0.000,-30.486,0.866,0.504,5.0
53,-3.108,-0.119,0.000,-30.598,0.881,0.515,5.0
54,-3.111,-0.117,0.000,-30.702,0.896,0.526,5.0
55,-3.115,-0.115,0.000,-30.799,0.910,0.536,5.0
56,-3.118,-0.113,0.000,-30.889,0.924,0.547,5.0
57,-3.121,-0.111,0.000,-30.973,0.939,0.557,5.0
58,-3.124,-0.109,0.000,-31.051,0.952,0.567,5.0
59,-3.128,-0.107,0.000,-31.124,0.966,0.577,5.0
60,-3.131,-0.106,0.000,-31.192,0.979,0.587,5.0
61,-3.134,-0.104,0.000,-31.255,0.993,0.596,5.0
62,-3.137,-0.102,0.000,-31.314,1.006,0.605,5.0
63,-3.140,-0.100,0.000,-31.369,1.019,0.615,5.0
64,-3.143,-0.098,0.000,-31.420,1.031,0.624,5.0
65,-3.145,-0.097,0.000,-31.468,1.044,0.632,5.0
66,-3.148,-0.095,0.000,-31.512,1.056,0.641,5.0
67,-3.151,-0.093,0.000,-31.554,1.068,0.650,5.0
68,-3.154,-0.092,0.000,-31.592,1.080,0.658,5.0
69,-3.156,-0.090,0.000,-31.628,1.092,0.666,5.0
70,-3.159,-0.088,0.000,-31.662,1.104,0.674,5.0
71,-3.161,-0.087,0.000,-31.693,1.115,0.682,5.0
72,-3.164,-0.085,0.000,-31.722,1.127,0.690,5.0
73,-3.166,-0.084,0.000,-31.749,1.138,0.698,5.0
74,-3.169,-0.082,0.000,-31.774,1.149,0.705,5.0
75,-3.171,-0.081,0.000,-31.798,1.160,0.712,5.0
76,-3.173,-0.079,0.000,-31.820,1.170,0.720,5.0
77,-3.176,-0.078,0.000,-31.840,1.181,0.727,5.0
78,-3.178,-0.076,0.000,-31.859,1.191,0.734,5.0
79,-3.180,-0.075,0.000,-31.877,1.202,0.741,5.0
80,-3.182,-0.074,0.000,-31.893,1.212,0.748,5.0
81,-3.184,-0.072,0.000,-31.909,1.222,0.754,5.0
82,-3.187,-0.071,0.000,-31.923,1.231,0.761,5.0
83,-3.189,-0.070,0.000,-31.936,1.241,0.767,5.0
84,-3.191,-0.069,0.000,-31.949,1.251,0.774,5.0
85,-3.193,-0.067,0.000,-31.960,1.260,0.780,5.0
86,-3.195,-0.066,0.000,-31.971,1.270,0.786,5.0
87,-3.196,-0.065,0.000,-31.981,1.279,0.792,5.0
88,-3.198,-0.064,0.000,-31.990,1.288,0.798,5.0
89,-3.200,-0.063,0.000,-31.999,1.297,0.804,5.0
90,-3.202,-0.061,0.000,-32.007,1.306,0.810,5.0
91,-3.204,-0.060,0.000,-32.014,1.314,0.815,5.0
92,-3.206,-0.059,0.000,-32.021,1.323,0.821,5.0
93,-3.207,-0.058,0.000,-32.028,1.332,0.826,5.0
94,-3.209,-0.057,0.000,-32.033,1.340,0.832,5.0
95,-3.211,-0.056,0.000,-32.039,1.348,0.837,5.0
96,-3.212,-0.055,0.000,-32.044,1.357,0.843,5.0
97,-3.214,-0.054,0.000,-32.049,1.365,0.848,5.0
98,-3.215,-0.053,0.000,-32.053,1.373,0.853,5.0
99,-3.217,-0.052,0.000,-32.057,1.380,0.858,5.0
100,-3.219,-0.051,0.000,-32.061,1.388,0.863,5.0
101,-3.220,-0.050,0.000,-32.064,1.396,0.868,5.0
102,-3.222,-0.049,0.000,-32.067,1.404,0.873,5.0
103,-3.223,-0.048,0.000,-32.070,1.411,0.878,5.0
104,-3.224,-0.047,0.000,-32.073,1.419,0.882,5.0
105,-3.226,-0.047,0.000,-32.075,1.426,0.887,5.0
106,-3.227,-0.046,0.000,-32.078,1.433,0.892,5.0
107,-3.228,-0.045,0.000,-32.080,1.440,0.896,5.0
