1617318579.401778000
1617318580.136720000
1617318580.871999000
1617318581.634840000
1617318582.552209000
1617318583.550930000
1617318584.585580000
1617318585.608325000
1617318586.652717000
1617318587.745594000
1617318588.765535000
1617318589.807020000
1617318590.986658000
1617318592.074417000
1617318593.120432000
1617318594.158759000
1617318595.303905000
1617318596.416539000
1617318597.478431000
1617318598.569965000
1617318675.290850000
1617318764.584681000
1617318765.637792000
1617318766.767141000
1617318767.872095000
1617318768.975087000
1617318770.054662000
1617318771.187832000
1617318772.287033000
1617318773.383454000
1617318774.470353000
1617318775.590962000
1617318776.692252000
1617318777.793579000
1617318778.909326000
1617318780.002078000
1617318781.129094000
1617318782.263031000
1617318783.353610000
1617318784.466318000
1617318785.627390000
1617318786.783184000
1617318787.873179000
1617318788.944365000
1617318790.100444000
1617318791.192771000
1617318792.303630000
1617318793.420368000
1617318794.539337000
1617318795.671170000
