1,-1.740,-1.028,0.000,0.000,0.000,0.000,1
2,-1.740,-1.028,0.260,0.000,0.000,0.000,1
3,-1.740,-1.028,1.005,0.000,0.000,0.000,1
4,-1.740,-1.028,1.899,0.000,0.000,0.000,1
5,-1.740,-1.028,2.694,0.000,0.000,0.000,1
6,-1.740,-1.028,3.319,0.000,0.000,0.000,1
7,-1.740,-1.028,3.770,0.000,0.000,0.000,1
8,-1.740,-1.028,4.049,0.000,0.000,0.000,1
9,-1.740,-1.028,4.170,0.000,0.000,0.000,1
10,-1.740,-1.028,4.192,0.000,0.000,0.000,1
11,-1.740,-1.028,4.166,0.000,0.000,0.000,1
12,-1.740,-1.028,4.123,0.000,0.000,0.000,1
13,-1.740,-1.028,4.081,0.000,0.000,0.000,1
14,-1.740,-1.028,4.047,0.000,0.000,0.000,1
15,-1.740,-1.028,4.023,0.000,0.000,0.000,1
16,-1.740,-1.028,4.008,0.000,0.000,0.000,1
17,-1.740,-1.028,4.004,0.000,0.000,0.000,1
18,-1.740,-1.028,4.002,0.000,0.000,0.000,1
19,-1.740,-1.028,3.999,0.000,0.000,0.000,1
20,-1.740,-1.028,3.997,0.000,0.000,0.000,1
21,-1.740,-1.028,3.995,0.000,0.000,0.000,1
22,-1.740,-1.028,3.993,0.000,0.000,0.000,14
23,-1.740,-1.028,3.992,0.000,0.090,-0.199,14
24,-1.739,-1.027,3.990,0.000,0.149,-0.329,14
25,-1.739,-1.026,3.989,0.000,0.156,-0.343,14
26,-1.737,-1.023,3.994,0.000,0.121,-0.266,14
27,-1.736,-1.019,3.995,0.000,0.065,-0.142,14
28,-1.734,-1.015,3.995,0.000,0.009,-0.020,14
29,-1.732,-1.010,3.995,0.000,-0.030,0.066,14
30,-1.730,-1.006,3.996,0.000,-0.046,0.101,14
31,-1.728,-1.002,3.996,0.000,-0.041,0.090,14
32,-1.726,-0.998,3.996,0.000,-0.023,0.050,14
33,-1.725,-0.995,3.996,0.000,-0.001,0.003,14
34,-1.723,-0.991,3.996,0.000,0.016,-0.034,14
35,-1.721,-0.988,3.997,0.000,0.024,-0.052,14
36,-1.720,-0.984,3.997,0.000,0.023,-0.050,14
37,-1.718,-0.980,3.997,0.000,0.015,-0.034,14
38,-1.716,-0.976,3.997,0.000,0.006,-0.012,14
39,-1.714,-0.972,3.997,0.000,-0.003,0.007,14
40,-1.712,-0.968,3.997,0.000,-0.008,0.018,14
41,-1.710,-0.963,3.997,0.000,-0.009,0.021,14
42,-1.709,-0.959,3.997,0.000,-0.008,0.017,14
43,-1.707,-0.956,3.998,0.000,-0.004,0.009,14
44,-1.705,-0.952,3.998,0.000,-0.000,0.001,14
45,-1.703,-0.948,3.998,0.000,0.002,-0.005,14
46,-1.701,-0.944,3.998,0.000,0.003,-0.007,14
47,-1.700,-0.940,3.998,0.000,0.003,-0.006,14
48,-1.698,-0.936,3.998,0.000,0.001,-0.003,14
49,-1.696,-0.932,3.998,0.000,-0.000,0.001,14
50,-1.694,-0.928,3.998,0.000,-0.002,0.004,14
51,-1.692,-0.924,3.998,0.000,-0.002,0.005,14
52,-1.690,-0.920,3.998,0.000,-0.002,0.005,14
53,-1.689,-0.916,3.998,0.000,-0.002,0.004,14
54,-1.687,-0.912,3.998,0.000,-0.001,0.003,14
55,-1.685,-0.908,3.998,0.000,-0.001,0.002,14
56,-1.683,-0.904,3.999,0.000,-0.000,0.001,14
57,-1.681,-0.900,3.999,0.000,-0.000,0.001,14
58,-1.680,-0.896,3.999,0.000,-0.000,0.001,14
59,-1.678,-0.892,3.999,0.000,-0.001,0.002,14
60,-1.676,-0.888,3.999,0.000,-0.001,0.002,14
61,-1.674,-0.884,3.999,0.000,-0.001,0.003,14
62,-1.672,-0.880,3.999,0.000,-0.001,0.003,14
63,-1.670,-0.875,3.999,0.000,-0.001,0.003,14
64,-1.669,-0.871,3.999,0.000,-0.001,0.002,14
65,-1.667,-0.867,3.999,0.000,-0.001,0.002,14
66,-1.665,-0.863,3.999,0.000,-0.001,0.002,14
67,-1.663,-0.859,3.999,0.000,-0.001,0.002,14
68,-1.661,-0.855,3.999,0.000,-0.001,0.002,14
69,-1.660,-0.851,3.999,0.000,-0.001,0.002,14
70,-1.658,-0.847,3.999,0.000,-0.001,0.002,14
71,-1.656,-0.843,3.999,0.000,-0.001,0.002,14
72,-1.654,-0.839,3.999,0.000,-0.001,0.002,14
73,-1.652,-0.835,3.999,0.000,-0.001,0.002,14
74,-1.650,-0.831,3.999,0.000,-0.001,0.002,14
75,-1.649,-0.827,3.999,0.000,-0.001,0.002,14
76,-1.647,-0.823,3.999,0.000,-0.001,0.002,14
77,-1.645,-0.819,3.999,0.000,-0.001,0.002,14
78,-1.643,-0.815,3.999,0.000,-0.001,0.002,14
79,-1.641,-0.811,3.999,0.000,-0.002,0.004,14
80,-1.640,-0.807,3.999,0.000,-0.004,0.008,14
81,-1.638,-0.803,3.999,0.000,-0.006,0.012,14
82,-1.636,-0.799,3.999,0.000,-0.007,0.016,14
83,-1.634,-0.796,3.999,0.000,-0.008,0.018,14
84,-1.632,-0.792,3.999,0.000,-0.008,0.018,14
85,-1.631,-0.788,3.999,0.000,-0.008,0.017,14
86,-1.629,-0.784,3.999,0.000,-0.007,0.016,14
87,-1.627,-0.780,3.999,0.000,-0.007,0.015,14
88,-1.626,-0.777,3.999,0.000,-0.006,0.014,14
89,-1.624,-0.773,3.999,0.000,-0.006,0.013,14
90,-1.622,-0.770,3.999,0.000,-0.006,0.014,14
91,-1.621,-0.766,3.999,0.000,-0.006,0.014,14
92,-1.619,-0.763,3.999,0.000,-0.007,0.015,14
93,-1.618,-0.759,3.999,0.000,-0.007,0.015,14
94,-1.616,-0.756,3.999,0.000,-0.007,0.015,14
95,-1.615,-0.752,3.999,0.000,-0.007,0.015,14
96,-1.613,-0.749,3.999,0.000,-0.007,0.014,14
97,-1.612,-0.746,3.999,0.000,-0.006,0.014,14
98,-1.610,-0.743,3.999,0.000,-0.006,0.014,14
99,-1.609,-0.739,3.999,0.000,-0.006,0.013,14
100,-1.607,-0.736,3.999,0.000,-0.006,0.013,14
101,-1.606,-0.733,3.999,0.000,-0.006,0.013,14
102,-1.605,-0.730,3.999,0.000,-0.006,0.013,14
103,-1.603,-0.727,3.999,0.000,-0.006,0.013,14
104,-1.602,-0.724,3.999,0.000,-0.006,0.013,14
105,-1.600,-0.721,3.999,0.000,-0.006,0.013,14
106,-1.599,-0.718,3.999,0.000,-0.006,0.013,14
107,-1.598,-0.716,3.999,0.000,-0.006,0.012,14
108,-1.597,-0.713,3.999,0.000,-0.006,0.012,14
109,-1.595,-0.710,3.999,0.000,-0.005,0.012,14
110,-1.594,-0.707,3.999,0.000,-0.005,0.012,14
111,-1.593,-0.704,3.999,0.000,-0.005,0.012,14
