1.95397,0.34491,5.53539e-06,0,0,-0.0111886,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,7.91351e-06,0,0,-0.0159945,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,8.88486e-06,0,0,-0.0179578,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.26229e-06,0,0,-0.0187206,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.40043e-06,0,0,-0.0189998,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.44705e-06,0,0,-0.019094,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.46085e-06,0,0,-0.0191219,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.46391e-06,0,0,-0.0191281,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.46396e-06,0,0,-0.0191282,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.46346e-06,0,0,-0.0191272,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.46303e-06,0,0,-0.0191263,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.46276e-06,0,0,-0.0191258,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.46262e-06,0,0,-0.0191255,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.46255e-06,0,0,-0.0191254,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.46252e-06,0,0,-0.0191253,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.46251e-06,0,0,-0.0191253,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191253,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191253,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191253,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191253,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191253,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,pipuck10
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,drone1
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,0,0,0,0,0,0,0,0,0,-1,drone1
1.95397,0.34491,9.4625e-06,0,0,-0.0191252,-4.45613,0.187115,0.040862,-1.16286,0.467198,0,1.51194,1.87583,0.386404,11,drone1
1.93615,0.344874,9.21774e-06,0.316695,0.0858237,-0.019055,-8.41341,0.298224,0.0600666,-1.17928,0.365112,0,6.03138,1.14395,-0.0994165,11,drone1
1.91827,0.344615,9.1678e-06,1.24224,0.172627,-0.0220787,1.28662,0.268725,0.0254741,-1.67,-0.2324,0,98.0967,-0.405022,0.0178609,11,drone1
1.89837,0.344018,9.25388e-06,2.34057,0.270156,-0.0292776,9.99621,0.229517,-0.0076297,-1.6438,0.0600074,0,88.8908,-0.468643,-0.0174879,11,drone1
1.87853,0.343076,9.44296e-06,3.27226,0.368693,-0.0392954,17.6492,0.181666,-0.0377338,-1.57883,0.32224,0,79.9554,-0.525334,-0.0664602,11,drone1
1.85876,0.34183,9.71315e-06,4.08064,0.468466,-0.0516455,24.0873,0.124239,-0.065452,-1.47941,0.540793,0,69.7668,-0.59496,-0.138689,11,drone1
1.8391,0.340313,1.00593e-05,4.81604,0.569691,-0.0662421,29.726,0.0610088,-0.089406,-1.37182,0.700336,0,62.9251,-0.625838,-0.19485,11,drone1
1.8195,0.338544,1.04835e-05,5.51866,0.672833,-0.0832728,34.6243,-0.00726858,-0.109242,-1.26096,0.826541,0,56.7404,-0.651576,-0.245554,11,drone1
1.79997,0.336531,1.09907e-05,6.21815,0.77816,-0.103073,39.3471,-0.0788541,-0.126109,-1.16172,0.916585,0,55.2684,-0.666025,-0.276811,11,drone1
1.78048,0.334276,1.15882e-05,6.93066,0.886098,-0.126022,43.8468,-0.109361,-0.00926674,-1.02637,0.973482,0,54.1021,-0.596505,1.01999,11,drone1
