1,-0.802,0.287,0.000,0.000,0.000,0.000,1
2,-0.802,0.287,0.260,0.000,0.000,0.000,1
3,-0.802,0.287,1.005,0.000,0.000,0.000,1
4,-0.802,0.287,1.899,0.000,0.000,0.000,1
5,-0.802,0.287,2.694,0.000,0.000,0.000,1
6,-0.802,0.287,3.319,0.000,0.000,0.000,1
7,-0.802,0.287,3.770,0.000,0.000,0.000,1
8,-0.802,0.287,4.049,0.000,0.000,0.000,1
9,-0.802,0.287,4.170,0.000,0.000,0.000,1
10,-0.802,0.287,4.192,0.000,0.000,0.000,1
11,-0.802,0.287,4.166,0.000,0.000,0.000,1
12,-0.802,0.287,4.123,0.000,0.000,0.000,1
13,-0.802,0.287,4.081,0.000,0.000,0.000,1
14,-0.802,0.287,4.047,0.000,0.000,0.000,1
15,-0.802,0.287,4.023,0.000,0.000,0.000,1
16,-0.802,0.287,4.008,0.000,0.000,0.000,1
17,-0.802,0.287,4.004,0.000,0.000,0.000,1
18,-0.802,0.287,4.002,0.000,0.000,0.000,1
19,-0.802,0.287,3.999,0.000,0.000,0.000,1
20,-0.802,0.287,3.997,0.000,0.000,0.000,1
21,-0.802,0.287,3.995,0.000,0.000,0.000,1
22,-0.802,0.287,3.993,0.000,0.000,0.000,6
23,-0.802,0.287,3.992,-0.000,0.078,0.204,6
24,-0.802,0.286,3.990,-0.000,0.051,0.133,6
25,-0.801,0.285,3.989,-0.000,0.005,0.014,6
26,-0.801,0.284,3.994,-0.000,0.185,-0.116,8
27,-0.800,0.283,3.995,-0.000,0.269,-0.278,8
28,-0.798,0.283,3.995,-0.000,0.259,-0.338,8
29,-0.795,0.285,3.995,-0.000,0.185,-0.293,8
30,-0.791,0.287,3.995,0.000,0.085,-0.183,8
31,-0.787,0.290,3.996,0.000,-0.005,-0.058,8
32,-0.784,0.293,3.996,0.000,-0.062,0.043,8
33,-0.780,0.296,3.996,0.000,-0.078,0.096,8
34,-0.776,0.299,3.996,0.000,-0.064,0.101,8
35,-0.773,0.301,3.996,0.000,-0.033,0.072,8
36,-0.770,0.303,3.997,0.000,-0.001,0.028,8
37,-0.767,0.305,3.997,0.000,0.021,-0.012,8
38,-0.764,0.307,3.997,0.000,0.029,-0.037,8
39,-0.761,0.310,3.997,0.000,0.023,-0.043,8
40,-0.757,0.312,3.997,0.000,0.009,-0.032,8
41,-0.754,0.314,3.997,0.000,-0.006,-0.013,8
42,-0.750,0.317,3.997,0.000,-0.019,0.007,8
43,-0.747,0.319,3.998,0.000,-0.026,0.022,8
44,-0.744,0.322,3.998,0.000,-0.026,0.028,8
45,-0.741,0.324,3.998,0.000,-0.022,0.026,8
46,-0.738,0.326,3.998,0.000,-0.016,0.020,8
47,-0.735,0.329,3.998,0.000,-0.011,0.012,8
48,-0.732,0.331,3.998,0.000,-0.154,0.112,8
49,-0.729,0.333,3.998,0.000,-0.246,0.177,5
50,-0.727,0.334,3.998,0.000,-0.468,0.135,5
51,-0.727,0.335,3.998,0.000,-0.549,0.063,5
52,-0.729,0.335,3.998,0.000,-0.473,-0.005,5
53,-0.732,0.336,3.998,0.000,-0.299,-0.050,5
54,-0.737,0.336,3.998,0.000,-0.104,-0.065,5
55,-0.742,0.337,3.999,0.000,0.052,-0.054,5
56,-0.746,0.338,3.999,0.000,0.134,-0.028,5
57,-0.751,0.339,3.999,0.000,0.141,0.000,5
58,-0.755,0.341,3.999,0.000,0.094,0.022,5
59,-0.758,0.342,3.999,0.000,0.025,0.031,5
60,-0.762,0.343,3.999,0.000,-0.038,0.029,5
61,-0.765,0.344,3.999,0.000,-0.075,0.019,5
62,-0.769,0.344,3.999,0.000,-0.082,0.007,5
63,-0.773,0.345,4.000,0.000,-0.064,-0.004,5
64,-0.777,0.346,4.000,0.000,-0.032,-0.010,5
65,-0.782,0.347,4.000,0.000,-0.001,-0.011,5
66,-0.786,0.348,4.000,0.000,0.021,-0.008,5
67,-0.791,0.349,4.000,0.000,0.030,-0.003,5
68,-0.795,0.350,4.000,0.000,0.027,0.001,5
69,-0.799,0.351,4.000,0.000,0.016,0.005,5
70,-0.804,0.352,4.000,0.000,0.004,0.006,5
71,-0.808,0.353,4.000,0.000,-0.006,0.005,5
72,-0.812,0.354,4.000,0.000,-0.011,0.003,5
73,-0.816,0.354,4.000,0.000,-0.011,0.001,5
74,-0.821,0.355,4.001,0.000,-0.007,-0.001,5
75,-0.825,0.356,4.001,0.000,-0.001,-0.001,5
76,-0.829,0.357,4.001,0.000,0.004,-0.001,5
77,-0.834,0.358,4.001,0.000,0.007,-0.001,5
78,-0.838,0.359,4.001,0.000,0.007,0.000,5
79,-0.842,0.360,4.001,0.000,0.006,0.001,5
80,-0.846,0.361,4.001,0.000,0.004,0.001,5
81,-0.851,0.362,4.001,0.000,0.002,0.001,5
82,-0.855,0.363,4.001,0.000,0.001,0.001,5
83,-0.859,0.364,4.001,0.000,-0.000,0.001,5
84,-0.864,0.365,4.001,0.000,0.000,0.000,5
85,-0.868,0.365,4.001,0.000,0.001,0.000,5
86,-0.872,0.366,4.001,0.000,0.002,0.000,5
